price,fullbath,halfbath,squarefe,acres,age,cbddist,hamburgd,fayettem,parkdist,bedrooms
135000,2,0,1782,0.1031000018,0,3.300296545,7.810889244,5.109864235,0.1428184658,6
105000,1,0,1810,0.4821000099,49,3.136494398,7.626959801,5.072824955,0.001340524526,6
127600,2,0,1896,0.1017000005,1,3.163031816,7.545272827,5.390645504,0.0158896707,5
97500,2,0,1216,0.09640000015,0,3.335000992,7.858723164,5.07328701,0.2430756092,4
119000,2,0,1452,0.1042999998,3,3.290365219,7.6707654,5.48990345,0,4
161544,2,0,2632,0.2004999965,1,3.22800827,7.72282505,5.122134209,0.03317698091,4
28000,2,0,2629,0.1679999977,0,3.227392197,7.72180748,5.123217106,0.03070363775,6
105400,2,0,1234,0.08789999783,1,3.307352781,7.817706108,5.116003036,0.1421178281,5
47000,2,0,1103,0.1010999978,0,3.269436598,7.801900864,4.979973316,0.303088516,6
150250,2,0,2122,0.1791000068,1,3.42514205,7.684669971,5.815675735,0,5
98990,2,0,1540,0.1299999952,0,2.0402174,5.974743843,5.089935303,0.9125692248,4
162525,2,0,2128,0.1861999929,0,3.456727743,7.730567455,5.817475319,0,7
142696,2,0,1761,0.1787,0,3.144084692,7.640506744,5.055934429,0.03436968848,3
105400,2,0,1260,0.08879999816,0,2.919962883,7.216061592,5.371313572,0,6
67500,2,0,1286,0.09070000052,0,3.279293299,7.790596485,5.091621876,0.144875139,3
112000,2,0,1355,0.1009000018,1,3.298159599,7.816195488,5.074514389,0.1949485987,5
121521,2,0,1572,0.1670999974,0,3.318255424,7.519515038,5.817268372,0,5
93500,2,0,1091,0.1002999991,0,3.218751907,7.726336002,5.064279556,0.112064749,3
22500,2,0,1257,0.1084000021,0,3.08731389,7.415982723,5.440217495,0.05057796091,3
157900,2,0,2138,0.1686999947,1,3.212959528,7.434013367,5.707574844,0,6
115500,2,0,1443,0.08500000089,0,3.169091463,7.518608093,5.462333679,0.04205754027,4
142525,2,0,2323,0.1638000011,0,3.257208586,7.493439198,5.720119476,0,6
97000,2,0,1104,0.1502999961,0,3.342473745,7.851644516,5.146562576,0.1386798322,6
134000,2,1,1936,0.1844000071,3,3.446902752,7.825034618,5.613616467,0,5
112950,2,0,1744,0.1030000001,1,3.157603502,7.539330482,5.387725353,0.02181849442,5
22500,2,0,1091,0.1002999991,0,3.218751907,7.726336002,5.064279556,0.112064749,3
180760,2,0,2491,0.3086999953,0,3.227697134,7.722314358,5.122671127,0.03194419667,6
486540,2,0,1934,0.1800000072,0,3.346283436,7.600450516,5.762447357,0,6
95000,2,0,1200,0.1400000006,1,2.052442551,6.004970551,5.087459564,0.8792933226,3
142902,2,0,1836,0.1562000066,0,3.16041851,7.656429291,5.069144249,0.04076935723,4
109000,2,0,1109,0.1064999998,1,3.346808434,7.873776913,5.065088272,0.2705178857,3
128700,2,0,1455,0.1561000049,1,2.964795351,7.230746746,5.45219326,0,7
125380,2,0,1675,0.2168000042,0,3.167160273,7.672288418,5.03776598,0.09427018464,3
112000,2,0,1308,0.1652999967,5,3.459279776,7.88360405,5.512658596,0,4
313000,2,0,1176,0.05099999905,0,2.917095661,7.215673447,5.3651371,0,2
313000,2,0,1176,0.06599999964,0,2.915433168,7.215442657,5.361554623,0,2
105500,2,0,1316,0.1137999967,2,3.143503666,7.436851025,5.5438447,0,3
46500,2,0,1257,0.1031000018,0,3.258124352,7.77014637,5.073256016,0.1469499767,3
146960,2,0,1489,0.1845999956,0,3.403909445,7.677976608,5.775868416,0,4
97900,2,0,1095,0.1280000061,0,3.016644478,7.305233479,5.455774307,0,3
112500,2,0,1103,0.1009000018,0,3.27760005,7.80979681,4.987271309,0.3022045195,4
127900,2,0,2010,0.1692000031,0,3.20017314,7.708049297,5.049779415,0.1116017476,5
157107,2,0,2474,0.1706999987,0,3.306317329,7.534230232,5.770454884,0,6
112500,2,0,1593,0.1996999979,0,3.353200436,7.86928463,5.123337269,0.1886359155,4
22250,2,0,1513,0.1006999984,0,2.950344563,7.223577023,5.430204868,0,4
28620,2,0,2311,0.1808000058,0,3.39393568,7.638796806,5.813876629,0,6
129748,2,0,1704,0.1609999985,0,3.233920574,7.473727703,5.696810722,0,5
99900,2,0,1291,0.1046999991,0,3.088720083,7.414470196,5.446545124,0.04175002873,3
135300,2,0,1852,0.1689999998,0,3.283057451,7.491458893,5.779860973,0,6
155898,2,0,1642,0.1767999977,1,3.327043295,7.589765072,5.734191418,0,4
103900,2,0,1029,0.09489999712,0,3.318083525,7.821922779,5.15143013,0.1000859216,4
161387,2,0,2311,0.1808000058,0,3.39393568,7.638796806,5.813876629,0,6
28000,2,0,1761,0.1787,0,3.144084692,7.640506744,5.055934429,0.03436968848,3
104000,2,0,1593,0.1951999962,0,3.358885288,7.881635666,5.095375538,0.239210099,4
111500,2,0,1346,0.126699999,2,3.089332104,7.399969101,5.473639011,0,4
126775,2,0,1722,0.1888999939,0,3.144418001,7.646225929,5.035095215,0.06655155122,4
126331,2,0,1776,0.1717000008,0,3.223267794,7.442632198,5.717959404,0,5
119900,2,0,1513,0.1006999984,0,2.950344563,7.223577023,5.430204868,0,4
22500,2,0,1291,0.1046999991,0,3.088720083,7.414470196,5.446545124,0.04175002873,3
165870,2,0,2009,0.1484999955,0,3.144418001,7.646225929,5.035095215,0.06655155122,4
99847,2,0,1242,0.1010999978,0,3.31885457,7.836155415,5.092858791,0.1925733089,5
119939,2,0,1572,0.1752000004,0,3.257208586,7.493439198,5.720119476,0,5
90210,2,0,1236,0.1299999952,0,2.034615278,5.96045351,5.091188908,0.9283745289,3
104092,2,0,1540,0.1599999964,0,2.049520731,5.997851849,5.08802557,0.8871122003,4
173000,2,1,2604,0.1969999969,3,3.346048117,7.671759605,5.641762257,0,7
111900,2,0,1260,0.139500007,2,3.15870142,7.478746414,5.509431839,0.00008815902402,4
133700,2,0,1981,0.1664000005,0,3.19207716,7.416561604,5.686537266,0,5
112000,2,0,1135,0.1708000004,2,3.148447752,7.530839443,5.379488945,0.0303526707,3
89991,2,0,1200,0.1299999952,0,2.038794756,5.971149445,5.090241909,0.9165394306,3
146502,2,0,2010,0.3066999912,0,3.326395035,7.610490322,5.699294567,0,5
85860,2,0,1960,0.2038999945,0,3.309491396,7.589173794,5.693477154,0,6
134400,2,0,1788,0.1717000008,0,3.186926603,7.412259579,5.681346416,0,5
105350,2,0,1276,0.1319999993,4,3.453967333,7.804252148,5.677384853,0,4
189458,2,0,2523,0.2960999906,0,3.327135801,7.590307713,5.733558655,0,6
171400,2,0,2629,0.1679999977,0,3.227392197,7.72180748,5.123217106,0.03070363775,6
156163,2,0,2453,0.1674000025,0,3.339900017,7.561030865,5.80646801,0,6
112101,2,0,1365,0.1147999987,0,3.259082794,7.655513763,5.430555344,0,5
93000,2,0,1260,0.1735000014,4,3.508559704,7.861803055,5.713513374,0,4
118500,2,0,1397,0.1114000008,2,3.055427551,7.379440308,5.424740314,0.0489233844,4
755000,2,0,1356,0.1388999969,0,3.185333729,7.477613449,5.577447891,0,4
106500,2,0,1257,0.09189999849,1,3.305052996,7.822844028,5.080622196,0.194157511,5
94900,2,0,1103,0.1154000014,0,3.342410326,7.870288849,5.057122707,0.2771630585,6
28000,2,0,2581,0.3977000117,0,3.22800827,7.72282505,5.122134209,0.03317698091,6
47000,2,0,1103,0.1154000014,0,3.342410326,7.870288849,5.057122707,0.2771630585,6
104000,2,0,1559,0.1773000062,0,3.310269833,7.84139967,5.016486168,0.2986956835,4
128500,2,1,1500,0.1111000031,4,3.273274899,7.625273228,5.535998344,0,4
92600,2,0,1200,0.1599999964,0,2.064487696,6.03357029,5.085359097,0.8479279876,3
106356,2,0,1410,0.1664000005,0,3.186926603,7.412259579,5.681346416,0,3
140159,2,0,1960,0.2038999945,0,3.309491396,7.589173794,5.693477154,0,6
168000,2,0,2315,0.1721999943,1,3.354270697,7.635262489,5.725981712,0,6
134900,2,0,1562,0.1867000014,2,3.358810902,7.661214828,5.693322659,0,3
125677,2,0,1572,0.1719000041,0,3.295270443,7.525422096,5.758594036,0,5
205697,2,0,2730,0.2282000035,0,3.402369261,7.623960495,5.854865074,0,6
119900,2,0,1744,0.1138999984,1,3.247809649,7.64312458,5.424695015,0,6
137500,2,0,1857,0.1791000068,0,3.414503574,7.68129921,5.795842171,0,5
91500,2,0,1103,0.1009000018,0,3.285767555,7.817698956,4.994566917,0.3013340831,4
125464,2,0,1646,0.1578000039,2,3.109965563,7.391057491,5.538349628,0,4
135000,2,1,1578,0.1111000031,5,3.315822124,7.697651386,5.505964279,0,4
151600,2,0,1960,0.2143000066,0,3.327223301,7.590841293,5.732924461,0,7
28000,2,0,1836,0.1562000066,0,3.16041851,7.656429291,5.069144249,0.04076935723,4
151900,2,1,2274,0.1652999967,5,3.487321615,7.914220333,5.527104855,0,4
107000,2,0,1224,0.1700000018,5,3.275440216,7.627263069,5.537986755,0,4
151400,2,0,2301,0.1791000068,0,3.421552658,7.6835289,5.809007645,0,6
91500,2,0,1103,0.09640000015,0,3.329183102,7.853141785,5.067908287,0.244017601,4
144000,2,0,1436,0.1791000068,2,3.410956383,7.680185795,5.78917551,0,4
122900,2,0,1764,0.1680999994,1,3.266709566,7.663506508,5.435414314,0,6
25000,2,0,1488,0.1011999995,0,2.982945681,7.252627373,5.460170746,0,4
124900,2,0,1884,0.1076000035,0,3.26012826,7.766145706,5.100532532,0.1070708334,5
134810,2,0,1549,0.1485999972,0,3.022729158,7.306736469,5.467709541,0,5
112000,2,0,1240,0.2189999968,5,3.461392879,7.887613773,5.509272575,0,4
106900,2,0,1352,0.134100005,0,2.951978922,7.259633541,5.375986576,0.007262872998,3
117049,2,0,1419,0.1658000052,0,3.223267794,7.442632198,5.717959404,0,3
117000,2,0,1424,0.115699999,1,3.132492304,7.411912441,5.55815506,0,4
112500,2,0,1200,0.09640000015,0,3.323218822,7.847419262,5.062396526,0.2449811399,4
151540,2,0,2152,0.1070000008,0,3.008964777,7.303516388,5.440309048,0,6
28000,2,0,2632,0.2004999965,1,3.22800827,7.72282505,5.122134209,0.03317698091,4
178683,2,0,2782,0.1861999929,0,3.448074341,7.728440285,5.799986839,0,7
90500,2,0,1095,0.09099999815,0,3.335412979,7.844820499,5.140416622,0.1393673867,3
22500,2,0,1276,0.1198000014,0,3.08929348,7.401299,5.471244335,0.003171430901,3
28000,2,0,1915,0.2265000045,0,3.151062012,7.660678864,5.007480621,0.1172450557,4
97500,2,0,1200,0.09640000015,0,3.323218822,7.847419262,5.062396526,0.2449811399,4
134000,2,0,1646,0.1578000039,2,3.109965563,7.391057491,5.538349628,0,4
131700,2,0,1549,0.1289000064,0,3.026710272,7.307795048,5.475361347,0,5
118500,2,0,1384,0.1058000028,1,3.251075983,7.763337612,5.067144394,0.147642836,5
142000,2,1,1586,0.1888000071,4,3.472016573,7.821650505,5.692592621,0,4
102000,2,0,1276,0.1194000021,4,3.435669661,7.797085285,5.640641212,0,4
104500,2,0,1276,0.1216999963,4,3.449729443,7.809360027,5.655118465,0,4
22500,2,0,1103,0.1316999942,0,3.235295057,7.742251396,5.078765392,0.110067986,6
22500,2,0,1114,0.09650000185,0,3.317250252,7.841694832,5.056877136,0.2459524721,6
112500,2,0,1103,0.1009000018,0,3.285767555,7.817698956,4.994566917,0.3013340831,4
165225,2,0,2578,0.1641000062,1,3.21064496,7.454041481,5.673508167,0,6
98500,2,0,1210,0.1111000031,5,3.32557559,7.70800209,5.512013435,0,4
117000,2,0,1371,0.1084000021,2,3.156455517,7.470638752,5.518109798,0,4
168683,2,0,2210,0.2317000031,1,3.160156965,7.664683342,5.035264015,0.08787731081,4
154457,2,0,2483,0.1639000028,0,3.268755436,7.503221989,5.731672287,0,6
190791,2,0,1569,0.3000999987,1,3.273499966,7.522358418,5.713982582,0,6
104900,2,0,1213,0.1080000028,0,3.026710272,7.307795048,5.475361347,0,3
177135,2,0,2296,0.1979999989,0,3.259004354,7.518887043,5.685916901,0,7
486540,3,0,2350,0.1767999977,0,3.262680531,7.516432285,5.698176384,0,7
100900,2,0,1095,0.2099999934,0,2.965459347,7.226940155,5.459437847,0,3
156000,2,1,1561,0.2070000023,3,3.542301416,7.937829494,5.647210121,0,4
97000,2,0,1114,0.09650000185,0,3.317250252,7.841694832,5.056877136,0.2459524721,6
189217,2,0,2449,0.1721999943,0,3.375542402,7.647148132,5.757764816,0,7
45000,2,0,1308,0.09290000051,0,3.346298456,7.862627506,5.117203236,0.1894352287,3
102900,2,0,1245,0.09650000185,0,3.340979815,7.864458561,5.07881403,0.2421096861,3
109900,2,0,1352,0.1261000037,1,2.988057375,7.26810503,5.447906494,0,4
155200,2,0,2483,0.173999995,0,3.21064496,7.454041481,5.673508167,0,6
99900,2,0,1257,0.1084000021,0,3.08731389,7.415982723,5.440217495,0.05057796091,3
170000,2,0,2382,0.1861999929,1,3.423068047,7.722467899,5.748272419,0,6
112500,2,0,1559,0.1773000062,0,3.310269833,7.84139967,5.016486168,0.2986956835,4
171800,2,0,2354,0.1868000031,0,3.474179506,7.734962463,5.852138996,0,6
171141,2,0,2066,0.224999994,0,3.400922298,7.621303558,5.855465889,0,6
92430,2,0,1038,0.1400000006,0,2.05099082,6.001446724,5.087734699,0.8831621408,3
28000,2,0,2491,0.3086999953,0,3.227697134,7.722314358,5.122671127,0.03194419667,6
159543,2,0,2483,0.164199993,0,3.245461464,7.483496189,5.708359241,0,6
87975,2,0,1200,0.1299999952,0,2.031871319,5.953348637,5.091829777,0.9362488985,3
124726,2,0,1572,0.1661999971,0,3.303022623,7.507369041,5.801085472,0,5
109170,2,0,1366,0.1086999997,0,2.94686842,7.222608566,5.423723221,0,4
22250,2,0,1324,0.09759999812,0,2.953835487,7.224553108,5.436689377,0,3
91500,2,0,1103,0.1009000018,0,3.27760005,7.80979681,4.987271309,0.3022045195,4
22300,2,0,1272,0.1093000025,0,2.962561369,7.226436138,5.453652382,0,3
95900,2,0,1098,0.1010999978,1,3.253109455,7.786107063,4.96539259,0.3048429191,4
189444,2,0,2581,0.3977000117,0,3.22800827,7.72282505,5.122134209,0.03317698091,6
94500,2,0,1324,0.04949999973,1,3.186359644,7.47983408,5.57624054,0,2
121070,2,0,1734,0.1985000074,0,3.2849617,7.790044308,5.122321606,0.1040814593,4
755000,2,0,1276,0.05900000036,0,3.187885761,7.483128071,5.574450016,0,4
55000,1,0,1094,0.2031999975,49,3.118893623,7.593741894,5.11438942,0.0001121849346,5
130100,2,0,2082,0.1652999967,0,3.239003658,7.455794334,5.733808994,0,5
194384,3,0,2350,0.1767999977,0,3.262680531,7.516432285,5.698176384,0,7
103695,2,0,1540,0.150000006,0,2.058422327,6.01930809,5.086375237,0.8635619283,4
114500,2,0,1828,0.1146000028,1,3.227920055,7.618951797,5.419564724,0,5
177505,2,0,2581,0.1330000013,0,3.227697134,7.722314358,5.122671127,0.03194419667,5
590000,2,0,2009,0.1484999955,0,3.144418001,7.646225929,5.035095215,0.06655155122,4
106500,2,0,1408,0.1299999952,0,2.041614056,5.978261948,5.089634895,0.9086850882,3
126830,2,0,1638,0.1747999936,0,3.288046122,7.49543047,5.785168648,0,5
117750,2,0,1674,0.1037999988,0,3.124791384,7.391291618,5.572613239,0,5
144185,2,0,2254,0.1737000048,0,3.198904753,7.444116116,5.661753654,0,6
178000,3,0,2869,0.1789000034,2,3.466204166,7.701976776,5.884344578,0,6
200250,2,0,1352,0.1325999945,0,2.943408966,7.221644402,5.417252541,0,3
115000,2,0,1452,0.1212000027,4,3.431349516,7.793493748,5.635818481,0,4
159000,2,0,2070,0.1861999929,1,3.443885088,7.727419853,5.791450024,0,5
98900,2,0,1020,0.1186000034,0,3.350934982,7.862520695,5.142106533,0.1564250886,4
101000,2,0,1276,0.1198000014,0,3.08929348,7.401299,5.471244335,0.003171430901,3
144900,2,1,2253,0.1736000031,2,3.330413342,7.620613098,5.692235947,0,5
126530,2,0,1480,0.1296000034,0,3.031099796,7.309182644,5.483417988,0,2
128360,2,0,1648,0.1652999967,0,3.244160652,7.460109234,5.739002705,0,4
107900,2,0,1287,0.1084000021,0,3.362972021,7.88415575,5.106081963,0.2278362662,4
1110000,2,0,1704,0.2187000066,0,3.400922298,7.621303558,5.855465889,0,5
755000,2,0,1276,0.05710000172,0,3.187384129,7.482048988,5.575034618,0,4
141000,2,1,2010,0.2206999958,3,3.54637742,7.9641366,5.595831394,0,5
135050,2,0,1909,0.1089000031,0,3.268403053,7.77410841,5.107790947,0.1060724556,4
140000,2,0,1962,0.1743000001,1,3.041223049,7.343316078,5.452015877,0,5
112000,2,0,1089,0.1099999994,5,3.254822731,7.633320808,5.46730423,0,4
100000,2,0,1647,0.1162,0,3.227023363,7.734292984,5.071520329,0.1110663712,4
28000,2,0,2012,0.2349999994,0,3.320706367,7.81886673,5.176230907,0.06415703893,4
113500,2,0,1544,0.2278999984,0,3.193013191,7.700303078,5.047154903,0.1070224345,3
144603,2,0,2091,0.1674000025,0,3.362262249,7.578899384,5.830412865,0,4
112500,2,0,1216,0.09640000015,0,3.335000992,7.858723164,5.07328701,0.2430756092,4
44500,2,0,1820,0.09889999777,0,2.960924387,7.226154327,5.450373173,0,5
265502,3,0,2845,0.2409999967,0,3.345702648,7.579851627,5.792128563,0,7
106900,2,0,1612,0.1150000021,0,3.340272903,7.847198486,5.154599667,0.1232406497,3
144996,2,0,2376,0.1717000008,0,3.181768894,7.407954216,5.676146507,0,5
118900,2,0,1131,0.1306000054,1,2.982387304,7.266730309,5.436850071,0,5
107000,2,0,1380,0.1106000021,2,3.132492304,7.411912441,5.55815506,0,4
28000,2,0,1489,0.1845999956,0,3.403909445,7.677976608,5.775868416,0,4
138800,2,0,2034,0.170599997,0,3.317576408,7.54321146,5.782534599,0,4
131080,2,0,1549,0.1264999956,0,3.01100564,7.303916931,5.444522858,0,5
182900,2,0,2329,0.1721999943,0,3.360937119,7.638865948,5.736168385,0,6
92000,2,0,1613,0.1519999951,0,3.020763159,7.306219101,5.463912964,0,5
103500,2,0,1291,0.1079000011,0,3.089985847,7.409694672,5.458276749,0.02425749972,3
121700,2,0,1613,0.1519999951,0,3.020763159,7.306219101,5.463912964,0,5
120700,2,0,1537,0.1486999989,1,3.305325508,7.830254555,5.045861244,0.2478795797,5
136500,2,0,1985,0.1333000064,0,3.0428195,7.322039127,5.49047184,0,5
50000,2,0,1675,0.2168000042,0,3.167160273,7.672288418,5.03776598,0.09427018464,3
486540,2,0,1409,0.1670999974,0,3.300538778,7.577446461,5.691068649,0,4
103680,2,0,1095,0.1391000003,0,3.024741173,7.307276726,5.471572399,0,3
140000,2,0,1938,0.1330000013,0,3.037979126,7.350454807,5.431923389,0.02353857085,5
127300,2,0,2102,0.1717000008,0,3.233839273,7.451475143,5.728605747,0,5
105900,2,0,1276,0.1099999994,4,3.282250881,7.635769367,5.539775372,0,4
46500,2,0,1290,0.08990000188,0,3.286179304,7.79724884,5.097605705,0.1441926509,3
100555,2,0,1095,0.1380999982,0,3.028698206,7.308329582,5.479162693,0,3
122925,2,0,1570,0.1664000005,0,3.197233915,7.420871735,5.691729069,0,4
137700,2,0,1697,0.1482000053,1,3.291327477,7.784087658,5.175702572,0.02775670961,4
182184,2,0,2012,0.2349999994,0,3.320706367,7.81886673,5.176230907,0.06415703893,4
118900,2,0,1443,0.1653999984,1,3.337192774,7.842718124,5.15827322,0.1135350242,4
140455,2,0,2319,0.1767999977,0,3.389587164,7.6323452,5.813648224,0,5
151900,2,0,1909,0.2712000012,1,3.151504517,7.660918236,5.008663177,0.1160294563,4
313000,2,0,1176,0.1199999973,0,2.922859907,7.216470718,5.377504349,0,2
99000,2,0,1386,0.1177999973,0,3.089430332,7.397146702,5.47873497,0,3
153447,2,0,2483,0.1675000042,0,3.328635931,7.552037239,5.7943964,0,6
94500,2,0,1324,0.0476000011,1,3.187885761,7.483128071,5.574450016,0,2
169587,2,0,1934,0.1800000072,0,3.346283436,7.600450516,5.762447357,0,6
139578,2,0,2109,0.1585000008,0,3.293033838,7.499407291,5.790468216,0,4
121000,2,0,1315,0.1111000031,5,3.351323366,7.735307217,5.528032303,0,5
30000,2,0,1262,0.2070000023,0,3.160156965,7.664683342,5.035264015,0.08787731081,3
144818,2,0,1915,0.2265000045,0,3.151062012,7.660678864,5.007480621,0.1172450557,4
67500,2,0,1290,0.09139999747,0,3.2722435,7.783786297,5.085502625,0.1455680132,3
140560,2,0,1998,0.1748999953,0,3.245461464,7.483496189,5.708359241,0,6
142610,2,0,1688,0.1861999929,1,3.419053316,7.721539497,5.739786148,0,4
144000,2,0,2336,0.1692000031,0,3.298024654,7.50338316,5.79577589,0,6
164535,2,0,2139,0.2199999988,0,3.325612545,7.6095047,5.6990242,0,6
106000,2,0,1346,0.1041999981,2,3.13082552,7.407986641,5.560488224,0,4
144000,2,1,2054,0.2205000073,5,3.461392879,7.887613773,5.509272575,0,6
170000,2,1,2696,0.1791000068,3,3.359799623,7.682683468,5.657526493,0,8
182353,2,0,2326,0.1708000004,0,3.393134832,7.616834164,5.844559669,0,7
102900,2,0,1245,0.09650000185,0,3.346945763,7.870182514,5.084329605,0.2411457598,3
22500,2,0,1386,0.1177999973,0,3.089430332,7.397146702,5.47873497,0,3
92000,2,0,1095,0.1280000061,0,3.016644478,7.305233479,5.455774307,0,3
133000,2,1,1840,0.1652999967,5,3.453381777,7.867123604,5.535258293,0,6
134100,2,0,1981,0.1717000008,0,3.171211243,7.399139404,5.665505886,0,5
178000,2,0,2615,0.1861999929,0,3.452394009,7.729502678,5.808732986,0,7
103900,2,0,1276,0.1088000014,2,3.151173353,7.454930782,5.532152176,0,4
32000,2,0,1431,0.1823000014,0,3.150611877,7.660436153,5.006272316,0.1184921712,3
173585,2,0,2061,0.1952999979,0,3.465402603,7.732738495,5.834798336,0,5
143000,2,0,1776,0.1717000008,1,3.257884502,7.471417427,5.753073215,0,5
96770,2,0,1156,0.1090999991,0,3.363905191,7.886998653,5.09728384,0.2426241338,2
129500,2,0,1785,0.1377000064,1,3.353200436,7.86928463,5.123337269,0.1886359155,6
97000,2,0,1259,0.1035000011,4,3.289631367,7.644817352,5.542034149,0,4
755000,2,0,1276,0.05999999866,0,3.188394308,7.48421526,5.573867321,0,4
755000,2,0,1276,0.05200000107,0,3.186359644,7.47983408,5.57624054,0,4
124882,2,0,1638,0.1943999976,1,3.402220964,7.610888004,5.87310791,0,5
41000,2,0,2581,0.1330000013,0,3.227697134,7.722314358,5.122671127,0.03194419667,5
140051,2,0,1931,0.1572999954,0,3.018539667,7.305680275,5.459533215,0,6
140950,2,0,1580,0.1612000018,1,3.432563305,7.663628101,5.864827633,0,4
1110000,2,0,2066,0.224999994,0,3.400922298,7.621303558,5.855465889,0,6
139900,2,0,1870,0.1165999994,1,3.282966852,7.775930882,5.168866634,0.02807531133,4
755000,2,0,1276,0.05449999869,0,3.186858654,7.480912685,5.575654507,0,4
129468,2,0,1582,0.1664000005,0,3.207798481,7.429701328,5.702373028,0,4
92000,2,0,1095,0.1380999982,0,3.028698206,7.308329582,5.479162693,0,3
89485,2,0,1103,0.1009000018,0,3.329183102,7.853141785,5.067908287,0.244017601,4
137000,2,0,1704,0.1194000021,1,3.235394478,7.628133774,5.42128849,0,3
115000,2,0,1433,0.115699999,1,3.1316607,7.4099617,5.559309483,0,4
128500,2,1,1788,0.2296999991,5,3.513115168,7.940677643,5.544901371,0,6
118800,2,0,1089,0.1000000015,4,3.272138596,7.651569366,5.47829628,0,4
164774,2,0,2212,0.1673000008,0,3.350977898,7.569882393,5.818331242,0,7
135000,2,0,1785,0.1717000008,1,3.207798481,7.429701328,5.702373028,0,5
119170,2,0,1431,0.1823000014,0,3.150611877,7.660436153,5.006272316,0.1184921712,3
22500,2,0,1291,0.1079000011,0,3.089985847,7.409694672,5.458276749,0.02425749972,3
130549,2,0,1606,0.1717000008,0,3.262859583,7.475375652,5.758370876,0,5
120000,2,0,1478,0.1068999991,7,3.286379337,7.666567802,5.487364769,0,4
28000,2,0,1761,0.1875,0,3.308130026,7.800479889,5.189460278,0.02710754052,3
755000,2,0,1276,0.06089999899,0,3.188923597,7.485352516,5.57324934,0,4
117156,2,0,1410,0.1652999967,0,3.233839273,7.451475143,5.728605747,0,3
102500,2,0,1462,0.1474999934,1,3.134160995,7.415809155,5.555852413,0,3
116324,2,0,1920,0.1652999967,0,3.249318361,7.464426041,5.744196892,0,5
755000,2,0,1276,0.04940000176,0,3.185836792,7.478699207,5.576861382,0,3
109000,2,0,1109,0.08730000257,1,3.314412117,7.82452774,5.122138977,0.1414307207,3
126600,2,0,1301,0.1817999929,1,3.375542402,7.647148132,5.757764816,0,4
109900,2,0,1350,0.1202000007,5,3.290977716,7.633764267,5.567456245,0,4
112500,2,0,1593,0.1951999962,0,3.358885288,7.881635666,5.095375538,0.239210099,4
146045,2,0,2244,0.1670999974,0,3.295270443,7.525422096,5.758594036,0,6
92080,2,0,1114,0.1009000018,0,3.335000992,7.858723164,5.07328701,0.2430756092,4
99500,2,0,1205,0.1351000071,1,3.193013191,7.700303078,5.047154903,0.1070224345,3
105055,2,0,1200,0.1209999993,0,2.043051958,5.981858253,5.089335442,0.9047190547,3
174500,2,1,2696,0.1791000068,3,3.359799623,7.682683468,5.657526493,0,8
112100,2,0,1272,0.1093000025,0,2.962561369,7.226436138,5.453652382,0,3
109900,2,0,1324,0.09759999812,0,2.953835487,7.224553108,5.436689377,0,3
114000,2,0,1593,0.1996999979,0,3.353200436,7.86928463,5.123337269,0.1886359155,4
173000,2,2,2521,0.1790000051,4,3.525156736,8.004119873,5.398188591,0,7
177731,2,0,2342,0.1706999987,0,3.454000473,7.688034534,5.877315998,0,7
136500,2,0,1872,0.1094999984,2,3.040856361,7.349140644,5.441267967,0.01115584467,4
96500,2,0,1103,0.1010999978,0,3.269436598,7.801900864,4.979973316,0.303088516,6
133310,2,0,1549,0.1349000037,0,3.014761925,7.304793358,5.452026367,0,5
235750,3,0,2845,0.2375999987,0,3.38350606,7.622191429,5.814992905,0,6
98790,2,0,1200,0.1299999952,0,2.033255816,5.95693922,5.091506004,0.9322686195,3
171601,3,0,3150,0.1280999929,0,3.008654594,7.324289322,5.404550552,0.0365710333,3
112700,2,0,1436,0.1764000058,3,3.327671528,7.61868763,5.688748837,0,4
107830,2,0,1410,0.1664000005,0,3.212959528,7.434013367,5.707574844,0,3
22500,2,0,1103,0.1009000018,0,3.261271,7.794001579,4.972684383,0.3039589524,6
177662,2,0,2791,0.1668000072,1,3.447053909,7.680081367,5.873337269,0,7
85860,2,0,2329,0.1721999943,0,3.360937119,7.638865948,5.736168385,0,6
105500,2,0,1160,0.1059999987,0,3.326362133,7.829891205,5.158712864,0.09908709675,5
30000,2,0,1544,0.2278999984,0,3.193013191,7.700303078,5.047154903,0.1070224345,3
98000,2,0,1040,0.09200000018,0,3.170012236,7.517720222,5.466537476,0.04296902195,5
128000,2,0,1564,0.1863999963,3,3.377725601,7.69599247,5.679745197,0,4
145000,2,0,1853,0.1032999977,0,3.293237686,7.804068565,5.10373354,0.1435055584,7
26460,2,0,2311,0.1763000041,0,3.347626686,7.631672859,5.715797424,0,7
158444,2,0,2296,0.140200004,1,3.055569172,7.335558891,5.498887539,0,5
85860,2,0,2449,0.1721999943,0,3.375542402,7.647148132,5.757764816,0,7
44500,2,0,1095,0.2099999934,0,2.965459347,7.226940155,5.459437847,0,3
124415,2,0,1920,0.1664000005,0,3.202640295,7.425386906,5.697180271,0,5
145610,2,0,2298,0.1789000034,0,3.398255587,7.607707024,5.868879318,0,6
124735,2,0,1501,0.1737000048,0,3.280514479,7.513185501,5.74343729,0,4
97900,2,0,1095,0.1084000021,0,3.343383551,7.851694107,5.150936604,0.1329598278,3
87900,2,0,1038,0.1299999952,0,2.037386417,5.967553616,5.09056282,0.9205169082,3
